/, GET, //, GET, //, GET, //, GET, /, Thu Jun 06 2024 00:19:09 GMT+0300 (Israel Daylight Time), /, GET, /, Thu Jun 06 2024 00:19:30 GMT+0300 (Israel Daylight Time), 
/, GET, /, Thu Jun 06 2024 00:20:05 GMT+0300 (Israel Daylight Time), 
/, GET, /, Thu Jun 06 2024 00:21:05 GMT+0300 (Israel Daylight Time), 
/, GET, /, Thu Jun 06 2024 00:22:11 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:35:09 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:35:09 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:35:09 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:35:09 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:35:09 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:35:09 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:35:09 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:35:09 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:35:09 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:35:09 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:35:09 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:35:09 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:35:09 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:35:09 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:35:09 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:35:09 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:35:09 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:35:09 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:35:09 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:35:09 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:35:09 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:35:09 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:35:09 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:35:09 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:35:09 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:35:09 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:35:09 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:35:09 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:35:09 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:35:09 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:35:09 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:35:09 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:35:09 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:35:09 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:35:09 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:35:09 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:35:09 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:35:09 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:35:09 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:35:10 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:35:10 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:35:10 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:35:10 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:35:10 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:35:10 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:35:10 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:35:10 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:35:10 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:35:10 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:35:10 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:35:10 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:35:10 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:35:10 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:35:10 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:35:10 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:35:10 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:35:10 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:35:10 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:35:10 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:35:10 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:35:10 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:35:10 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:35:10 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:35:10 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:35:10 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:35:10 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:35:10 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:35:10 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:35:10 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:35:10 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:35:10 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:35:10 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:35:10 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:35:10 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:35:10 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:35:10 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:35:10 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:35:10 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:35:10 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:35:10 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:35:10 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:35:10 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:35:10 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:35:10 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:35:10 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:35:10 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:35:10 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:35:10 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:35:10 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:35:10 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:35:10 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:35:10 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:35:10 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:35:10 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:35:10 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:35:10 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:35:10 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:35:10 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:35:10 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:35:10 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:35:10 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:35:10 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:35:10 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:35:10 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:35:10 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:35:10 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:35:10 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:35:10 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:35:10 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:35:10 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:35:10 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:35:10 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:35:10 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:35:10 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:35:11 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:35:11 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:35:11 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:35:11 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:35:11 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:35:11 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:35:11 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:35:11 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:35:11 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:35:11 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:35:11 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:35:11 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:35:11 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:35:11 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:35:11 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:35:11 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:35:11 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:35:11 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:35:11 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:35:11 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:35:11 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:35:11 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:35:11 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:35:11 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:35:11 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:35:11 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:35:11 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:35:11 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:35:11 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:35:11 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:35:11 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:35:11 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:35:11 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:35:11 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:35:11 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:35:11 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:35:11 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:35:11 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:35:11 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:35:11 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:35:11 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:35:11 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:35:11 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:35:11 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:35:11 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:35:11 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:35:12 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:35:12 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:35:12 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:35:12 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:35:12 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:35:12 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:35:12 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:35:12 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:35:12 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:35:13 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:35:41 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:35:42 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:41:48 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:42:21 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:42:21 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:42:52 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:42:52 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:43:00 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:43:00 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:43:02 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:43:02 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:45:14 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:45:14 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:45:23 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:46:33 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:46:33 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:46:36 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:46:44 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:46:44 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:46:48 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:47:00 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:47:00 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:47:27 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:47:32 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:48:51 GMT+0300 (Israel Daylight Time), 
/api/authors, GET, /api/authors, undefined, Thu Jun 13 2024 15:48:58 GMT+0300 (Israel Daylight Time), 
